year,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip,country
2014,791,3,1,171,498,1,0,0,5,57,84,25,0,35,98108,0
2014,618,5,2,240,2049,1,0,0,4,77,123,62,0,17,98028,0
2014,922,4,2,354,1021,2,0,0,3,353,0,105,0,32,98059,0
2014,1279,3,2,240,248,2,0,4,3,111,101,104,47,35,98107,0
2014,690,3,2,182,1656,1,0,0,3,99,65,64,44,36,98155,0
2014,866,4,3,341,665,2,0,3,3,235,83,37,53,35,98199,0
2014,964,2,1,53,819,1,0,0,3,56,0,51,38,35,98115,0
2014,977,4,4,184,410,2,0,0,3,186,0,40,47,35,98116,0
2014,943,5,3,299,446,1,0,0,5,161,109,26,0,35,98115,0
2014,1038,3,1,180,2809,1,0,0,3,182,0,77,48,42,98072,0
2014,1037,5,4,510,2864,2,0,0,3,489,0,101,0,14,98023,0
2014,313,4,2,187,1008,2,0,0,3,189,0,104,47,18,98030,0
2014,1553,3,2,282,507,1,0,0,5,161,96,26,0,35,98112,0
2014,1402,4,2,172,2925,1,0,0,3,114,44,78,0,31,98052,0
2014,887,4,2,181,1711,1,0,0,4,114,55,56,0,3,98007,0
2014,342,5,3,312,1173,1,0,0,3,155,122,103,0,40,98178,0
2014,690,5,1,177,1960,1,0,0,3,69,82,61,48,19,98034,0
2014,350,5,1,107,1005,1,0,0,5,47,48,55,0,10,98198,0
2014,774,4,2,269,1582,2,0,0,3,268,0,99,0,11,98019,0
2014,866,4,3,349,1793,2,0,0,3,349,0,97,0,23,98040,0
2014,1428,4,3,413,2722,2,0,0,3,408,0,91,0,19,98033,0
2014,899,3,3,169,173,2,0,0,3,114,40,114,0,35,98144,0
2014,810,3,2,129,1611,1,0,0,5,132,0,67,0,19,98034,0
2014,447,3,1,135,896,1,0,0,4,72,48,64,0,35,98106,0
2014,836,3,2,78,2145,1,0,0,4,82,0,84,0,31,98052,0
2014,237,3,1,43,1456,1,0,0,3,47,0,55,49,36,98155,0
2014,734,3,1,84,487,1,0,2,3,88,0,28,8,35,98126,0
2014,1221,3,2,309,1335,2,0,0,3,309,0,101,0,3,98006,0
2014,1259,2,2,216,830,1,0,0,3,215,0,102,0,31,98053,0
2014,1348,3,3,269,263,1,0,0,3,132,105,25,50,35,98119,0
2014,496,2,1,72,9,2,0,0,3,50,19,105,0,35,98144,0
2014,525,4,2,166,697,2,0,0,3,169,0,103,0,32,98059,0
2014,308,3,2,147,2460,1,0,0,3,84,47,94,0,18,98031,0
2014,197,3,1,38,758,1,0,0,4,41,0,71,0,6,98166,0
2014,1497,3,3,360,869,2,0,2,4,245,95,51,43,35,98199,0
2014,581,3,1,191,1217,1,0,0,3,127,52,65,37,35,98118,0
2014,866,3,3,421,2566,2,0,4,3,416,0,85,0,35,98177,0
2014,947,3,1,238,2987,1,0,0,3,162,60,77,48,16,98027,0
2014,1512,3,2,268,991,1,0,2,5,169,75,32,46,35,98199,0
2014,401,3,1,91,959,1,0,0,5,94,0,48,29,36,98133,0
2014,1064,3,2,246,3054,2,0,0,3,245,0,79,58,31,98053,0
2014,371,3,1,37,1276,1,0,0,4,40,0,72,0,19,98034,0
2014,1207,3,2,272,1327,2,0,1,4,271,0,40,45,35,98177,0
2014,374,4,1,208,1743,1,0,0,4,57,114,68,0,32,98058,0
2014,304,3,1,74,967,1,0,0,3,42,29,43,46,35,98168,0
2014,1493,5,4,413,2434,2,0,0,3,408,0,105,0,33,98075,0
2014,901,3,2,158,596,2,0,0,3,162,0,88,44,16,98029,0
2014,292,3,1,146,1251,1,0,0,3,94,36,87,44,9,98042,0
2014,788,3,2,253,1507,2,0,0,3,252,0,98,50,38,98065,0
2014,1500,5,3,386,2433,2,0,0,4,384,0,64,0,23,98040,0
2014,400,4,2,140,586,2,0,0,3,144,0,103,0,21,98038,0
2014,964,4,2,242,832,2,0,0,3,241,0,21,57,35,98146,0
2014,717,2,1,39,444,1,0,0,3,42,0,10,50,35,98103,0
2014,660,2,1,38,1024,1,0,0,3,41,0,42,43,35,98115,0
2014,845,3,1,67,692,1,0,2,3,72,0,43,46,35,98126,0
2014,1270,3,1,267,652,1,0,2,3,117,114,40,40,35,98107,0
2014,345,4,2,360,3065,1,0,2,3,359,0,73,57,1,98092,0
2014,276,4,2,180,1043,1,0,0,4,55,98,67,0,6,98168,0
2014,836,4,3,378,3064,2,0,0,3,266,98,91,0,41,98070,0
2014,868,3,2,134,294,3,0,0,3,138,0,85,0,35,98117,0
2014,1326,4,2,370,1245,2,0,0,3,368,0,109,0,31,98052,0
2014,866,5,4,493,2403,2,0,0,3,480,0,109,0,19,98033,0
2014,1319,3,2,279,1201,2,0,0,3,278,0,114,0,19,98033,0
2014,260,3,2,144,311,2,0,0,3,148,0,114,0,10,98198,0
2014,801,3,3,135,157,2,0,0,3,84,37,106,0,35,98117,0
2014,649,3,3,88,51,3,0,0,3,91,0,109,0,35,98125,0
2014,568,2,2,85,8,2,0,0,3,61,20,109,0,35,98118,0
2014,1567,4,3,539,2148,2,0,4,3,492,108,104,47,38,98065,0
2014,776,4,3,268,770,2,0,0,3,267,0,109,0,32,98056,0
2014,1127,3,3,294,396,2,0,0,3,146,115,105,0,16,98027,0
2014,887,3,2,157,180,3,0,0,3,161,0,113,3,35,98118,0
2014,394,3,1,110,2589,1,0,0,4,114,0,27,0,17,98028,0
2014,998,4,1,145,2779,1,0,0,1,43,78,33,0,31,98052,0
2014,129,2,1,91,1653,1,0,0,4,94,0,43,0,6,98168,0
2014,1369,4,3,276,3048,2,0,0,3,275,0,84,0,31,98053,0
2014,1131,4,2,298,2883,2,0,0,3,297,0,93,0,42,98077,0
2014,272,3,2,265,578,2,0,0,3,264,0,107,0,14,98001,0
2014,1460,6,2,236,2668,1,0,0,4,235,0,50,29,23,98040,0
2014,553,3,1,89,2221,1,0,0,3,92,0,63,52,17,98028,0
2014,988,4,2,225,2001,1,0,0,5,117,83,74,0,16,98075,0
2014,1086,4,2,195,314,1,0,0,3,53,110,17,58,35,98122,0
2014,1387,4,2,191,446,2,0,0,3,192,0,101,0,35,98115,0
2014,234,2,1,55,1489,1,0,0,4,58,0,52,0,36,98133,0
2014,1295,2,1,205,661,1,0,0,5,61,109,23,0,35,98117,0
2014,147,3,2,197,2671,1,0,0,4,81,86,79,0,1,98001,0
2014,1472,3,2,291,1128,2,0,0,5,173,90,43,0,35,98115,0
2014,866,4,2,359,2058,1,0,0,3,230,107,46,0,35,98105,0
2014,970,3,2,128,2284,2,0,0,5,131,0,99,0,19,98033,0
2014,468,4,2,118,354,1,0,0,5,22,79,10,0,35,98108,0
2014,1413,4,2,336,320,2,0,0,3,207,103,6,58,35,98102,0
2014,145,3,1,129,1219,1,0,0,4,56,57,64,0,1,98001,0
2014,633,3,2,229,441,2,0,0,3,229,0,106,0,32,98059,0
2014,774,3,1,62,609,1,0,0,3,65,0,17,53,35,98116,0
2014,1214,3,1,150,995,1,0,0,3,154,0,7,27,35,98118,0
2014,1456,5,1,289,2706,1,0,0,4,117,132,63,0,3,98004,0
2014,568,3,1,27,276,1,0,0,4,29,0,8,0,35,98103,0
2014,722,2,1,95,983,1,0,0,3,99,0,105,0,31,98053,0
2014,39,3,1,29,1327,1,0,0,3,32,0,10,50,35,98106,0
2014,1009,3,2,349,552,2,0,0,3,282,55,106,0,5,98011,0
2014,435,3,2,153,2704,1,0,0,4,157,0,58,19,32,98058,0
2014,147,3,2,147,1077,2,0,0,3,151,0,94,0,1,98092,0
2014,200,3,1,89,1405,1,0,0,3,92,0,96,0,1,98092,0
2014,1189,3,2,220,1992,2,0,0,3,219,0,87,44,33,98074,0
2014,964,3,2,153,491,2,0,0,3,157,0,94,0,16,98029,0
2014,374,3,1,69,2163,1,0,0,3,74,0,68,41,42,98077,0
2014,1515,7,4,348,2778,1,0,0,3,348,0,57,49,3,98007,0
2014,129,3,1,75,1446,1,0,0,4,79,0,83,0,28,98047,0
2014,730,3,1,186,726,1,0,0,3,88,76,65,37,35,98103,0
2014,1169,4,2,329,844,2,0,0,3,329,0,103,0,33,98074,0
2014,270,3,1,110,1812,1,0,0,4,114,0,66,0,32,98059,0
2014,198,3,2,202,498,2,0,0,3,202,0,99,0,18,98032,0
2014,801,4,3,225,2931,2,0,0,3,224,0,91,0,18,98030,0
2014,568,4,2,342,2554,2,0,0,3,342,0,95,0,14,98023,0
2014,810,6,3,466,2651,1,0,3,3,214,194,67,55,14,98003,0
2014,866,3,2,185,2649,1,1,4,3,65,93,37,42,35,98136,0
2014,83,2,2,150,360,1,0,0,5,35,90,27,0,1,98002,0
2014,1392,3,2,268,812,2,0,2,3,267,0,95,0,35,98136,0
2014,1498,6,2,402,2529,1,0,4,5,204,160,59,0,33,98075,0
2014,866,4,3,328,1128,2,0,3,3,213,89,0,58,35,98144,0
2014,742,3,1,138,1023,1,0,0,4,142,0,47,32,35,98125,0
2014,866,4,2,406,1124,2,0,2,4,269,121,51,47,35,98115,0
2014,1090,4,2,268,2836,1,0,0,3,267,0,60,56,19,98034,0
2014,1068,3,1,63,902,1,0,0,5,67,0,32,46,35,98199,0
2014,1072,3,2,142,941,2,0,0,4,146,0,26,37,35,98116,0
2014,844,3,2,186,2214,1,0,0,3,188,0,94,0,18,98042,0
2014,118,2,1,35,69,2,0,0,3,38,0,107,0,35,98126,0
2014,1304,3,1,120,1875,1,0,0,4,70,36,47,32,2,98004,0
2014,1414,3,2,269,785,1,0,0,4,111,120,6,34,35,98119,0
2014,705,3,1,169,2634,1,0,0,3,85,62,77,48,31,98053,0
2014,1029,7,4,455,1695,1,0,0,3,204,192,78,0,35,98125,0
2014,1413,4,2,380,1552,2,0,0,3,378,0,100,0,33,98074,0
2014,1216,4,2,348,1208,2,0,0,3,348,0,106,0,32,98056,0
2014,1090,3,1,132,1252,1,0,0,3,72,45,67,55,3,98005,0
2014,596,3,2,145,1515,1,0,0,3,149,0,49,42,35,98136,0
2014,56,3,1,62,1945,1,0,0,3,65,0,69,54,9,98042,0
2014,525,2,1,84,365,1,0,0,4,47,32,20,0,35,98103,0
2014,298,4,1,114,967,1,0,0,3,50,49,64,44,35,98146,0
2014,177,4,2,170,1784,1,0,0,4,78,68,89,0,14,98023,0
2014,284,3,1,89,524,1,0,0,4,13,70,18,7,35,98106,0
2014,1245,2,1,239,810,1,0,2,3,157,65,25,44,35,98144,0
2014,713,4,2,147,1796,1,0,0,4,61,65,79,0,17,98028,0
2014,1138,3,2,236,810,1,0,0,4,192,31,21,0,35,98144,0
2014,914,3,1,104,487,1,0,0,3,37,58,51,38,35,98117,0
2014,1493,4,2,251,602,2,0,2,5,168,66,29,0,35,98117,0
2014,234,3,2,118,1269,1,0,0,4,121,0,92,0,21,98038,0
2014,360,3,1,101,1824,1,0,0,4,105,0,54,23,36,98155,0
2014,68,2,1,30,310,1,0,0,3,33,0,96,0,21,98038,0
2014,46,2,1,21,1683,1,0,0,3,22,0,49,42,18,98031,0
2014,1052,5,2,181,902,1,0,0,5,48,106,45,0,35,98115,0
2014,18,3,1,93,2452,1,0,0,4,96,0,78,44,18,98042,0
2014,866,8,3,482,1023,2,0,3,5,347,139,59,0,35,98112,0
2014,316,2,1,27,966,1,0,0,3,29,0,54,49,35,98125,0
2014,192,3,1,90,1835,1,0,0,3,93,0,79,58,34,98198,0
2014,1413,4,1,240,487,2,0,0,5,92,112,24,10,35,98105,0
2014,834,2,3,104,99,3,0,0,3,108,0,100,0,35,98103,0
2014,874,4,2,245,569,2,0,0,3,244,0,103,0,42,98072,0
2014,810,3,2,171,857,2,0,0,3,173,0,103,0,19,98034,0
2014,922,4,2,289,1170,2,0,0,3,288,0,104,47,38,98065,0
2014,725,3,3,432,1163,1,0,2,3,248,156,43,51,35,98178,0
2014,231,3,2,104,1611,1,0,0,5,108,0,68,0,14,98003,0
2014,525,3,2,250,1850,1,0,0,3,249,0,90,53,14,98023,0
2014,1295,4,2,321,2904,2,0,0,4,320,0,98,0,13,98024,0
2014,79,2,2,101,120,2,0,0,3,105,0,86,0,14,98003,0
2014,377,3,2,147,2105,2,0,0,3,151,0,84,0,32,98058,0
2014,913,4,1,199,1642,1,0,0,4,54,111,61,45,3,98007,0
2014,496,2,1,58,487,1,0,0,3,61,0,40,40,35,98117,0
2014,1443,3,2,233,555,1,0,0,5,89,109,17,0,35,98103,0
2014,1245,4,3,486,725,2,0,0,3,375,119,106,0,38,98065,0
2014,866,4,3,502,1716,1,0,4,3,268,197,105,0,35,98116,0
2014,899,4,2,306,586,2,0,0,3,306,0,112,1,32,98055,0
2014,1292,3,2,309,785,2,0,0,3,309,0,105,0,31,98052,0
2014,547,4,2,417,1177,2,0,0,3,369,43,108,0,14,98023,0
2014,1349,4,3,435,1454,2,0,0,3,346,83,107,0,16,98029,0
2014,432,2,2,54,197,2,0,0,3,57,0,105,0,35,98144,0
2014,859,4,1,135,558,1,0,0,4,140,0,16,0,35,98103,0
2014,779,4,2,277,1919,1,0,0,4,96,133,68,0,17,98028,0
2014,264,4,2,153,1861,1,0,0,4,68,65,78,44,14,98023,0
2014,829,6,2,479,2368,1,0,2,4,243,191,65,0,14,98003,0
2014,274,3,1,134,2181,1,0,2,3,63,54,57,44,34,98188,0
2014,1029,4,2,257,2640,2,0,0,3,256,0,96,0,31,98053,0
2014,964,3,2,97,43,3,0,0,3,93,2,103,0,35,98115,0
2014,618,2,1,38,1128,1,0,0,3,41,0,52,52,35,98115,0
2014,650,4,1,101,1174,1,0,0,3,70,25,65,37,35,98133,0
2014,261,3,1,117,2407,1,0,0,4,120,0,58,19,18,98042,0
2014,1229,4,2,321,1894,2,0,0,4,320,0,90,0,16,98029,0
2014,683,3,1,182,2929,1,0,0,4,184,0,85,0,18,98042,0
2014,1237,3,2,249,600,2,0,0,3,248,0,106,0,33,98074,0
2014,203,3,1,84,2153,1,0,0,4,88,0,64,0,18,98031,0
2014,160,2,1,42,1293,1,0,0,3,46,0,58,48,32,98058,0
2014,368,2,1,37,3082,1,0,2,5,40,0,25,0,12,98022,0
2014,1392,4,2,233,1057,1,0,2,3,186,33,40,28,35,98119,0
2014,33,3,1,50,808,1,0,0,3,53,0,54,49,34,98168,0
2014,738,2,1,83,702,1,0,0,3,56,22,51,38,35,98117,0
2014,866,4,3,505,2338,1,0,0,5,458,49,35,0,35,98112,0
2014,1202,3,2,280,2621,2,0,0,3,279,0,92,0,31,98053,0
2014,1213,3,2,240,487,1,0,2,5,127,86,27,0,35,98115,0
2014,1313,5,3,218,285,1,0,0,4,117,77,11,14,35,98105,0
2014,998,5,2,258,1786,1,0,0,4,84,130,0,9,35,98133,0
2014,271,4,1,175,1313,1,0,0,4,76,75,78,44,14,98023,0
2014,1116,4,2,236,387,1,0,0,5,131,80,15,0,35,98117,0
2014,660,3,2,80,2391,1,0,0,3,84,0,88,44,31,98053,0
2014,366,2,1,29,458,1,0,0,4,32,0,16,0,35,98133,0
2014,161,4,2,126,1000,2,0,0,3,128,0,42,27,32,98058,0
2014,1361,5,3,319,2215,1,0,0,4,178,110,67,0,3,98005,0
2014,650,4,2,80,460,1,0,0,3,29,47,87,44,35,98125,0
2014,1485,4,3,455,2318,2,0,0,3,448,0,100,0,25,98059,0
2014,774,4,2,227,1342,1,0,0,5,68,121,56,0,35,98106,0
2014,1081,3,2,118,702,1,0,0,4,23,78,28,0,35,98117,0
2014,459,3,2,232,1658,1,0,0,3,104,96,77,48,32,98058,0
2014,43,3,1,81,967,1,0,0,2,55,22,49,0,35,98108,0
2014,650,5,2,180,1857,1,0,0,4,54,100,62,0,17,98028,0
2014,508,4,1,150,1362,1,0,0,5,68,63,81,0,32,98059,0
2014,951,3,1,134,1011,1,0,0,3,138,0,44,0,35,98136,0
2014,660,5,1,175,1918,1,0,0,3,47,101,63,52,19,98034,0
2014,1139,4,1,141,548,1,0,0,5,42,77,21,0,35,98117,0
2014,977,3,1,278,722,1,0,0,4,108,129,40,45,35,98126,0
2014,652,2,1,18,74,2,0,0,4,19,0,43,0,35,98102,0
2014,866,6,4,553,2458,3,0,4,4,498,169,99,0,23,98040,0
2014,452,3,1,115,714,1,0,0,3,65,37,71,0,35,98133,0
2014,366,3,2,205,1879,2,0,0,3,205,0,89,0,14,98023,0
2014,943,5,2,281,1730,2,0,0,3,280,0,103,0,11,98019,0
2014,866,4,3,481,2615,2,0,0,3,470,0,52,51,22,98039,0
2014,1092,4,2,300,1095,2,0,0,3,299,0,99,0,25,98056,0
2014,650,4,2,146,2197,1,0,0,3,150,0,55,49,17,98028,0
2014,762,4,1,189,640,1,0,0,4,77,85,44,0,35,98126,0
2014,943,3,3,278,755,1,0,3,3,178,76,89,0,10,98198,0
2014,633,2,1,91,228,1,0,0,4,94,0,9,33,35,98144,0
2014,913,3,1,227,446,2,0,0,3,103,93,29,0,35,98115,0
2014,1267,4,2,184,1616,1,0,0,4,90,72,59,0,3,98004,0
2014,905,3,2,277,3008,2,0,0,3,188,66,88,44,21,98038,0
2014,1203,4,2,280,1067,2,0,0,3,279,0,100,0,33,98075,0
2014,1430,3,2,301,1709,2,0,0,3,300,0,91,0,3,98006,0
2014,837,3,1,210,1920,1,0,0,5,67,109,24,10,19,98033,0
2014,349,4,2,235,596,2,0,0,3,234,0,101,0,32,98058,0
2014,866,4,4,514,902,2,0,0,3,404,136,9,47,35,98109,0
2014,215,2,1,63,2680,1,0,0,3,67,0,51,38,34,98168,0
2014,1176,4,2,367,946,2,0,0,3,365,0,108,0,38,98065,0
2014,2,2,1,37,1598,1,0,0,3,40,0,18,0,40,98168,0
2014,1221,3,1,181,1222,1,0,1,4,115,54,60,45,35,98136,0
2014,118,3,1,134,1307,2,0,0,3,138,0,86,0,10,98198,0
2014,1163,3,2,322,922,2,0,0,3,321,0,108,0,38,98065,0
2014,513,4,2,199,2643,2,0,0,3,199,0,111,0,35,98168,0
2014,374,2,2,49,19,3,0,0,3,52,0,106,0,35,98117,0
2014,1150,3,3,155,93,2,0,2,3,94,42,108,0,35,98119,0
2014,608,3,1,77,661,1,0,0,3,81,0,1,0,35,98122,0
2014,1430,3,2,338,2204,2,0,0,3,338,0,83,53,3,98006,0
2014,633,4,2,320,702,2,0,0,3,319,0,102,0,9,98042,0
2014,253,3,1,54,878,1,0,0,3,57,0,80,0,6,98166,0
2014,93,3,2,129,1237,1,0,0,3,132,0,92,0,0,98001,0
2014,713,3,1,147,337,1,0,2,4,34,89,0,18,35,98103,0
2014,866,4,3,455,2610,1,0,1,3,364,89,77,49,8,98004,0
2014,564,3,2,128,1578,1,0,0,3,72,41,59,33,35,98106,0
2014,866,6,2,533,2591,1,0,4,4,313,204,77,0,3,98006,0
2014,511,3,2,222,1209,2,0,0,3,221,0,90,53,32,98058,0
2014,1162,2,2,156,289,2,0,2,3,79,58,94,0,35,98112,0
2014,364,3,1,75,1793,1,0,0,3,79,0,55,49,35,98106,0
2014,1125,4,3,465,2676,2,0,3,3,391,74,89,0,14,98023,0
2014,85,3,2,134,2161,1,0,0,3,63,54,78,0,1,98001,0
2014,1259,4,1,380,1174,1,0,3,5,165,169,47,0,35,98125,0
2014,1178,4,2,353,2125,1,0,0,5,222,107,46,0,35,98125,0
2014,874,3,1,179,789,1,0,2,4,47,105,47,32,35,98126,0
2014,690,2,1,93,626,1,0,0,3,96,0,104,47,31,98053,0
2014,1312,3,1,150,1550,1,0,0,3,118,24,47,56,35,98199,0
2014,1245,4,2,238,413,1,0,0,3,123,87,27,58,35,98103,0
2014,713,3,1,124,2892,1,0,0,3,84,28,89,0,27,98045,0
2014,1149,3,2,287,1933,1,0,0,3,286,0,87,44,33,98074,0
2014,1169,4,2,202,1564,1,0,0,3,115,67,83,53,3,98006,0
2014,866,3,2,207,902,1,0,0,4,206,0,28,0,35,98105,0
2014,792,5,2,342,2650,1,0,0,3,329,8,57,44,5,98011,0
2014,455,2,2,80,179,2,0,0,3,84,0,107,0,35,98108,0
2014,607,3,2,173,427,2,0,0,3,175,0,100,0,17,98028,0
2014,1019,3,1,191,1235,1,0,0,3,192,0,53,0,35,98177,0
2014,1485,4,1,267,2995,1,0,0,4,125,109,70,0,23,98040,0
2014,810,4,2,169,2602,1,0,0,5,96,52,77,0,42,98072,0
2014,713,3,2,169,1440,1,0,0,3,87,61,74,0,19,98034,0
2014,407,3,2,55,856,1,0,0,3,58,0,81,57,35,98126,0
2014,953,3,2,182,1895,2,0,0,3,184,0,88,44,33,98074,0
2014,644,2,1,41,661,1,0,0,4,44,0,11,9,35,98116,0
2014,54,2,1,77,411,1,0,0,4,81,0,76,36,10,98198,0
2014,866,5,3,459,2538,2,0,0,3,451,0,104,47,3,98004,0
2014,578,3,1,74,1875,1,0,0,4,78,0,71,0,42,98072,0
2014,1295,5,3,442,2563,2,0,0,3,342,98,37,54,35,98125,0
2014,304,2,1,175,1293,1,0,0,3,44,103,19,45,35,98126,0
2014,423,4,2,233,1174,2,0,0,3,232,0,94,0,18,98030,0
2014,798,3,1,276,2081,1,0,0,4,90,138,51,43,3,98006,0
2014,1312,4,2,278,629,1,0,0,3,132,113,76,0,35,98115,0
2014,866,4,2,348,2342,2,0,0,4,348,0,66,0,23,98040,0
2014,866,4,3,530,2708,2,0,2,4,371,198,100,0,22,98039,0
2014,717,5,2,224,487,1,0,0,3,82,108,73,57,35,98144,0
2014,1372,2,2,155,2743,2,1,2,4,159,0,47,32,41,98070,0
2014,1284,4,3,312,522,1,0,0,4,202,83,31,0,35,98118,0
2014,1149,4,2,274,1639,2,0,0,3,273,0,92,0,16,98029,0
2014,188,3,2,92,902,1,0,0,4,12,75,0,18,35,98108,0
2014,1152,2,1,176,749,1,0,0,4,178,0,9,33,35,98117,0
2014,1413,7,4,470,2829,1,0,0,5,460,0,82,0,16,98027,0
2014,836,2,2,127,2940,2,0,0,3,130,0,83,53,31,98053,0
2014,1033,4,2,242,2923,1,0,0,4,75,126,66,0,33,98075,0
2014,432,3,1,219,1961,1,0,0,4,63,118,61,45,35,98118,0
2014,1398,3,2,302,2187,2,0,0,3,301,0,109,0,19,98034,0
2014,897,4,2,280,910,2,0,0,3,279,0,113,3,27,98045,0
2014,1469,4,3,418,702,2,0,0,3,314,98,114,0,35,98117,0
2014,989,4,2,295,644,2,0,0,3,294,0,112,1,38,98065,0
2014,1181,3,2,288,2865,2,0,0,3,287,0,84,0,33,98075,0
2014,974,5,2,205,2302,2,0,0,3,205,0,87,44,33,98074,0
2014,1236,3,2,260,2194,2,0,0,3,259,0,96,0,31,98052,0
2014,333,3,2,184,398,2,0,0,3,186,0,104,47,32,98056,0
2014,1064,4,2,273,969,2,0,0,3,272,0,92,0,42,98072,0
2014,1111,3,2,158,67,3,0,0,3,162,0,114,0,35,98122,0
2014,796,3,1,139,1228,1,0,0,4,63,58,74,0,19,98034,0
2014,194,3,1,164,2192,1,0,0,3,56,80,60,56,10,98198,0
2014,866,4,3,386,1193,2,0,0,3,275,98,26,54,35,98144,0
2014,1181,4,1,302,1893,2,0,0,4,301,0,78,44,33,98074,0
2014,866,5,3,405,1503,2,0,3,3,271,119,82,0,3,98008,0
2014,215,1,1,22,487,1,0,0,3,23,0,18,0,35,98136,0
2014,407,3,1,43,1052,1,0,0,3,47,0,52,52,35,98125,0
2014,658,3,1,197,1659,1,0,0,3,95,75,63,52,35,98108,0
2014,1017,3,2,322,829,1,0,0,3,175,116,104,47,42,98072,0
2014,316,2,2,99,54,2,0,0,3,70,24,111,0,35,98126,0
2014,901,3,2,153,818,1,0,2,5,47,81,41,0,35,98108,0
2014,596,2,1,75,661,1,0,0,3,58,14,50,49,35,98108,0
2014,822,3,1,42,550,1,0,0,5,46,0,48,29,35,98122,0
2014,660,2,1,151,544,2,0,0,3,95,39,20,23,35,98136,0
2014,747,2,2,107,2225,1,0,0,5,111,0,9,32,29,98050,0
2014,943,4,2,320,1312,2,0,2,3,319,0,106,0,21,98038,0
2014,1052,4,2,224,1144,2,0,0,3,223,0,88,44,16,98029,0
2014,866,5,3,349,2308,2,0,0,5,349,0,72,0,23,98040,0
2014,293,3,2,99,589,1,0,0,3,104,0,108,0,21,98038,0
2014,1129,3,2,158,702,1,0,0,5,47,85,20,0,35,98199,0
2014,633,1,1,20,337,1,0,0,3,21,0,11,23,35,98107,0
2014,1495,4,2,260,702,2,0,0,5,143,89,38,0,35,98112,0
2014,1392,3,1,216,974,1,0,0,4,105,82,60,45,35,98115,0
2014,1183,4,2,189,609,1,0,2,4,113,62,32,11,35,98126,0
2014,1358,3,3,415,2853,2,0,2,3,410,0,91,0,41,98070,0
2014,1194,4,2,294,810,2,0,0,3,293,0,99,0,33,98074,0
2014,513,3,2,289,1368,2,0,0,3,288,0,90,53,1,98092,0
2014,215,4,2,172,1293,1,0,0,4,130,32,78,44,18,98032,0
2014,1272,4,2,353,1378,2,0,2,3,352,0,101,0,38,98065,0
2014,1516,3,2,296,876,2,0,0,3,296,0,98,50,3,98005,0
2014,1222,3,1,171,1916,2,0,0,5,173,0,61,0,35,98177,0
2014,1189,4,2,295,1918,2,0,0,3,294,0,87,44,33,98074,0
2014,866,4,3,475,1579,2,0,1,3,399,81,103,0,3,98004,0
2014,1166,3,2,235,396,2,0,0,3,234,0,106,0,16,98029,0
2014,725,2,1,47,662,1,0,0,3,50,0,47,56,35,98117,0
2014,374,2,1,66,336,2,0,0,3,70,0,88,44,16,98029,0
2014,1381,4,1,171,564,2,0,0,4,173,0,17,0,35,98112,0
2014,751,2,1,63,1085,1,0,0,5,52,9,47,0,35,98133,0
2014,1111,4,2,215,1696,2,0,0,4,214,0,85,0,31,98052,0
2014,1530,3,2,225,856,2,0,0,3,224,0,103,0,19,98033,0
2014,786,2,1,70,902,1,0,0,4,48,20,41,42,35,98103,0
2014,1138,3,2,184,1174,1,0,0,4,49,107,40,45,35,98118,0
2014,1207,3,2,279,1682,2,0,0,3,278,0,88,44,31,98052,0
2014,410,3,2,212,1627,1,0,0,3,134,61,87,44,18,98031,0
2014,1490,3,2,334,2887,2,0,0,3,294,31,69,54,3,98005,0
2014,1509,3,1,146,785,2,0,0,5,150,0,12,0,35,98112,0
2014,813,3,1,176,1129,1,0,0,3,90,65,65,37,35,98118,0
2014,374,3,1,42,2329,1,0,0,3,46,0,50,49,36,98155,0
2014,1150,4,2,254,2390,1,0,0,5,150,81,63,0,3,98007,0
2014,1276,4,2,245,902,1,0,0,5,87,119,39,0,35,98199,0
2014,555,3,1,124,1519,1,0,0,3,126,0,67,55,19,98034,0
2014,335,3,2,205,667,2,0,0,3,205,0,102,0,9,98042,0
2014,830,3,2,157,2445,1,0,0,3,123,26,82,0,33,98075,0
2014,998,3,2,166,509,1,0,0,3,169,0,25,46,35,98103,0
2014,679,4,1,164,2176,1,0,0,4,123,31,69,0,16,98027,0
2014,750,4,2,242,2084,1,0,0,3,157,67,67,55,20,98155,0
2014,964,3,2,149,1826,2,0,0,3,153,0,84,0,16,98027,0
2014,366,4,2,204,1267,2,0,0,3,204,0,103,0,1,98092,0
2014,730,3,2,227,1004,2,0,0,3,226,0,102,0,38,98065,0
2014,1440,4,3,487,2626,2,0,2,3,336,153,80,0,23,98040,0
2014,880,3,1,301,2854,1,0,0,4,136,128,78,44,16,98027,0
2014,101,3,1,50,1197,1,0,0,3,53,0,69,54,14,98003,0
2014,746,3,1,64,1110,1,0,0,5,68,0,56,0,3,98007,0
2014,419,5,2,334,2619,1,0,0,4,126,157,78,44,18,98042,0
2014,1223,4,3,478,3038,2,0,0,4,467,0,93,0,12,98022,0
2014,496,3,1,189,840,1,0,1,3,94,72,63,52,35,98178,0
2014,292,3,1,114,1645,1,0,0,3,57,41,58,48,40,98168,0
2014,284,4,2,179,1570,2,0,0,3,181,0,98,50,1,98092,0
2014,486,2,2,71,137,2,0,0,3,22,46,105,0,35,98103,0
